t,vy,ay,y_real,y_pred
0.5833333,-4.834498,82.95031,-1.944056,-1.9715748
0.6,-4.834498,-98.46085,-2.105206,-1.8983562
0.6166667,-5.289024,75.08525,-2.105206,-2.0236454
0.6333333,-5.289024,0.0,-2.281507,-2.0175507
0.65,0.0,0.0,-2.281507,-2.0531712
0.0,0.0,0.0,-0.9036435,-0.80491346
0.01666667,-0.05804219,0.0,-0.9054506,-0.83818626
0.03333333,-0.3354375,-3.775808,-0.9055783,-0.8655424
0.05,-0.3320588,-15.07976,-0.9166319,-0.89314926
0.06666667,-0.6096857,-32.80069,-0.9166469,-0.9122406
0.08333333,-1.593137,-6.199956,-0.9369547,-0.9457469
0.1,-0.9778519,-6.505461,-0.9697515,-0.9901342
0.1166667,-1.287903,11.38115,-0.9695498,-1.029775
0.1333333,-1.295904,21.93678,-1.012682,-1.0701401
0.15,-0.00207848,-12.33549,-1.012747,-1.1057892
0.1666667,-1.654778,-28.26821,-1.012751,-1.1028721
0.1833333,-1.653829,-65.06141,-1.067906,-1.1153387
0.2,-2.724667,9.994118,-1.067878,-1.1760828
0.2166667,-2.725488,-35.96463,-1.158728,-1.1830902
0.2333333,-2.410892,51.96703,-1.158728,-1.2747035
0.25,-2.415229,-63.57317,-1.239091,-1.240433
0.2666667,-3.061832,30.31931,-1.239236,-1.3194528
0.2833333,-3.057494,-39.66507,-1.341152,-1.3123142
0.3,-2.689983,58.71439,-1.341152,-1.4110044
0.3166667,-2.689983,-30.98951,-1.430818,-1.3921117
0.3333333,-2.248852,21.28227,-1.430818,-1.4647232
0.35,-3.193676,-114.6191,-1.50578,-1.4026138
0.3666667,-4.939895,24.81354,-1.537274,-1.4901639
0.3833333,-3.995071,-45.41176,-1.670443,-1.49866
0.4,-4.266869,63.82754,-1.670443,-1.5930586
0.4166667,-4.266869,-79.50688,-1.812672,-1.542396
0.4333333,-4.452385,69.96605,-1.812672,-1.6620755
0.45,-4.452385,-85.86743,-1.961085,-1.6040087
0.4666667,-4.730659,-82.68715,-1.961085,-1.6354709
0.4833333,-9.229424,3.975344,-2.118774,-1.6455846
0.5,-4.498764,0.0,-2.268732,-1.7568365
0.5166667,0.0,0.0,-2.268732,-1.8665531
0.0,0.0,0.0,-0.6089592,-0.80491346
0.01666667,-0.001977966,0.0,-0.6090829,-0.8391267
0.03333333,-0.4053959,-6.748515,-0.6090252,-0.86260796
0.05,-0.4032393,-19.95843,-0.6225961,-0.889065
0.06666667,-0.7820089,0.4929938,-0.6224665,-0.9290725
0.08333333,-0.7837531,-24.84066,-0.648663,-0.9482825
0.1,-1.112507,7.883292,-0.6485916,-0.99639887
0.1166667,-1.112222,-54.73081,-0.6857466,-0.99355865
0.1333333,-2.150282,1.271335,-0.6856656,-1.0435655
0.15,-2.152712,-28.17253,-0.7574227,-1.0603292
0.1666667,-1.895625,41.27449,-0.7574227,-1.1400278
0.1833333,-1.896685,-43.95155,-0.8206102,-1.1237696
0.2,-2.230263,26.66857,-0.8206455,-1.1942544
0.2166667,-2.232923,-67.58326,-0.8949523,-1.1726232
0.2333333,-3.0887,23.68779,-0.8950763,-1.2465806
0.25,-3.082659,-45.46497,-0.997909,-1.2399634
0.2666667,-2.871112,-40.70398,-0.9978316,-1.2805791
0.2833333,-5.707735,-6.153608,-1.093613,-1.287706
0.3,-3.031027,26.45479,-1.188089,-1.386173
0.3166667,-3.617348,42.38998,-1.194647,-1.4200233
0.3333333,-3.406602,-78.38266,-1.308668,-1.3862612
0.35,-4.186186,45.03459,-1.3082,-1.48054
0.3666667,-4.200208,-72.34826,-1.448207,-1.4450155
0.3833333,-4.19624,72.07158,-1.448207,-1.5648805
0.4,-4.19624,71.93554,-1.588082,-1.5990465
0.4166667,-0.0,-10.09622,-1.588082,-1.6550936
0.4333333,-4.490713,-76.98365,-1.588082,-1.5743818
0.45,-4.490713,-94.65203,-1.737772,-1.5981617
0.4666667,-5.006041,68.14946,-1.737772,-1.7202044
0.4833333,-5.006041,-83.29379,-1.90464,-1.664738
0.5,-4.932423,87.07987,-1.90464,-1.8011463
0.5166667,-4.932423,-93.39,-2.069054,-1.7284852
0.5333333,-5.190086,80.13872,-2.069054,-1.8612047
0.55,-5.190086,0.0,-2.242057,-1.8479784
0.5666667,0.0,0.0,-2.242057,-1.9692924
0.0,0.0,0.0,-1.188061,-0.80491346
0.01666667,-0.2318517,0.0,-1.187822,-0.83527046
0.03333333,-0.2436553,3.671423,-1.195789,-0.87149394
0.05,-0.007602092,-10.92762,-1.195944,-0.9010519
0.06666667,-0.5615172,-9.194642,-1.196042,-0.9270326
0.08333333,-0.5535969,-19.0532,-1.214662,-0.95557183
0.1,-0.8354576,4.672726,-1.214496,-0.9991447
0.1166667,-0.8400173,-25.71749,-1.24251,-1.015312
0.1333333,-1.165123,8.734663,-1.242496,-1.0645133
0.15,-1.168237,-42.93545,-1.281348,-1.068099
0.1666667,-1.835983,8.579859,-1.281437,-1.1216605
0.1833333,-1.833288,-31.3557,-1.342547,-1.1322949
0.2,-1.83388,31.43089,-1.342547,-1.2037252
0.2166667,-1.833494,-57.45154,-1.403676,-1.1853256
0.2333333,-2.592417,18.42121,-1.403663,-1.2517862
0.25,-2.592803,-42.18511,-1.49009,-1.2501241
0.2666667,-2.526414,-55.78279,-1.49009,-1.2774292
0.2833333,-5.483008,-19.48239,-1.574304,-1.2835803
0.3,-3.309741,35.39555,-1.672857,-1.3867939
0.3166667,-3.148914,59.50265,-1.684629,-1.4380189
0.3333333,-2.795557,-27.52475,-1.777821,-1.4266394
0.35,-2.55373,24.71238,-1.777814,-1.4958872
0.3666667,-3.351855,-45.54042,-1.862945,-1.4751279
0.3833333,-3.003979,63.48042,-1.889542,-1.5797923
0.4,-2.204418,-70.73286,-1.963078,-1.5479462
0.4166667,-3.963166,7.58339,-1.963023,-1.5990818
0.4333333,-3.966465,67.86671,-2.095183,-1.6689836
0.45,-0.002140087,-82.51065,-2.095239,-1.6806532
0.4666667,-6.372443,-109.1685,-2.095255,-1.5922415
0.4833333,-6.371956,0.0,-2.307653,-1.6911658
0.5,0.0,0.0,-2.307653,-1.8323065
0.0,0.0,0.0,-0.300551,-0.80491346
0.01666667,-0.04674954,0.0,-0.3019817,-0.8383756
0.03333333,-0.3340049,-4.155104,-0.3021094,-0.8653418
0.05,-0.3311136,-12.44023,-0.3131152,-0.89472866
0.06666667,-0.5322258,-30.9024,-0.3131465,-0.91466475
0.08333333,-1.497609,-7.593266,-0.3308561,-0.946524
0.1,-0.9712124,-8.283045,-0.3630668,-0.9891926
0.1166667,-1.258483,11.65774,-0.3632298,-1.0304325
0.1333333,-1.255545,-32.51527,-0.4050162,-1.0385606
0.15,-1.581026,15.93828,-0.4050813,-1.0960503
0.1666667,-1.579238,-73.12824,-0.4577171,-1.0775651
0.1833333,-2.924479,4.011375,-0.4577226,-1.1349401
0.2,-2.924314,-33.35911,-0.5551997,-1.1470517
0.2166667,-2.435297,58.57758,-0.5551997,-1.2439637
0.2333333,-2.433449,-51.35979,-0.6363763,-1.2131159
0.25,-2.714719,37.89333,-0.6363147,-1.295516
0.2666667,-2.687434,-61.82824,-0.7268669,-1.2711468
0.2833333,-3.145193,38.22299,-0.7258958,-1.3569826
0.3,-3.174325,-23.54229,-0.8317067,-1.3541516
0.3166667,-2.244681,32.66225,-0.8317067,-1.4372883
0.3333333,-3.344017,-101.7827,-0.9065294,-1.3734493
0.35,-4.64067,35.87012,-0.9431739,-1.4674869
0.3666667,-3.518804,97.94619,-1.061218,-1.5573264
0.3833333,-0.001974199,29.02506,-1.060467,-1.6097423
0.4,-2.695757,-46.24896,-1.061284,-1.5542074
0.4166667,-2.674276,-159.5584,-1.150326,-1.5216916
0.4333333,-6.01543,-11.43219,-1.150427,-1.5876353
0.45,-6.012407,-63.19907,-1.35084,-1.5912665
0.4666667,-4.852533,-45.66747,-1.35084,-1.6553562
0.4833333,-9.770641,7.868973,-1.512591,-1.6388118
0.5,-4.655809,182.7476,-1.676528,-1.8624588
0.5166667,-1.850298,36.26873,-1.667785,-1.856998
0.5333333,-4.785419,-154.4473,-1.738205,-1.7290282
0.55,-6.635122,-33.08303,-1.827299,-1.8041389
0.5666667,-6.39508,-66.49881,-1.959376,-1.8226173
0.5833333,-7.809911,0.0,-2.040468,-1.8725216
0.6,0.0,0.0,-2.219706,-2.037785
0.0,0.0,0.0,-1.532852,-0.80491346
0.01666667,0.01010501,0.0,-1.532493,-0.83932936
0.03333333,-0.4159957,-34.22635,-1.532515,-0.8461526
0.05,-1.195492,-6.15075,-1.54636,-0.8839539
0.06666667,-0.7778123,-9.402333,-1.572365,-0.92328095
0.08333333,-1.078467,7.94711,-1.572287,-0.9627613
0.1,-1.087609,-29.63664,-1.608314,-0.9745903
0.1166667,-1.405853,13.21483,-1.60854,-1.0288826
0.1333333,-1.398314,-66.23635,-1.655176,-1.0161898
0.15,-2.637839,2.722114,-1.655151,-1.0704923
0.1666667,-2.638589,-27.36751,-1.743104,-1.0869017
0.1833333,-2.116763,54.32193,-1.743104,-1.1782935
0.2,-2.112581,-47.31897,-1.813662,-1.1523995
0.2166667,-2.436427,31.00564,-1.813523,-1.2276117
0.2333333,-2.430646,-58.37794,-1.894877,-1.2090054
0.25,-2.913831,33.55921,-1.894545,-1.2896084
0.2666667,-2.918714,31.14734,-1.992004,-1.3223442
0.2833333,-0.5409293,6.497547,-1.991835,-1.3818774
0.3,-3.004747,-146.3768,-2.010035,-1.2842312
0.3166667,-5.766616,4.163621,-2.091993,-1.3613231
0.3333333,-3.307879,25.59369,-2.202256,-1.4495113
0.35,-3.366194,55.90354,-2.202256,-1.5007347
0.3666667,-3.360456,0.0,-2.314462,-1.501961
0.3833333,0.0,0.0,-2.314271,-1.5925814
0.0,0.0,0.0,-0.21135,-0.80491346
0.01666667,0.02064141,0.0,-0.2106138,-0.8395062
0.03333333,-0.1784075,-3.445318,-0.210662,-0.86837256
0.05,-0.1676041,-11.98175,-0.2165607,-0.89774334
0.06666667,-0.4347164,-1.657118,-0.2162488,-0.93362486
0.08333333,-0.4426516,-20.36002,-0.2310512,-0.95665896
0.1,-0.805803,1.568297,-0.2310039,-0.9978032
0.1166667,-0.8012326,-23.66532,-0.2579113,-1.0171784
0.1333333,-1.089433,8.730353,-0.2577116,-1.0657806
0.15,-1.097306,-31.05128,-0.2942258,-1.076329
0.1666667,-1.448323,12.72303,-0.2942885,-1.1306181
0.1833333,-1.448498,-22.20137,-0.3425032,-1.1441728
0.2,-1.37367,26.31621,-0.3425717,-1.2084157
0.2166667,-1.365722,-56.21849,-0.3882922,-1.1939033
0.2333333,-2.324622,7.030311,-0.3880958,-1.2495309
0.25,-2.328875,-82.50593,-0.4657796,-1.2306662
0.2666667,-3.564968,18.7334,-0.465725,-1.304149
0.2833333,-3.566608,-32.64392,-0.5846119,-1.3079326
0.3,-2.733778,69.60645,-0.5846119,-1.4167219
0.3166667,-2.903309,-67.58818,-0.6757378,-1.3668524
0.3333333,-3.422976,40.86242,-0.6813889,-1.4566253
0.35,-3.253446,-18.48709,-0.789837,-1.4585582
0.3666667,-2.33546,71.46098,-0.789837,-1.5614884
0.3833333,-2.336897,-134.8725,-0.8676857,-1.4734819
0.4,-5.10223,-7.344601,-0.8677336,-1.5368835
0.4166667,-5.100793,-59.84567,-1.03776,-1.5400532
0.4333333,-4.297332,101.2158,-1.03776,-1.6831884
0.45,-4.297332,-76.50195,-1.181004,-1.6121577
0.4666667,-4.379973,72.25184,-1.181004,-1.7331374
0.4833333,-4.379973,-90.66898,-1.327004,-1.6708719
0.5,-4.834498,67.29338,-1.327004,-1.7910678
0.5166667,-4.834498,-89.96063,-1.488153,-1.7321595
0.5333333,-5.041101,79.33536,-1.488153,-1.8632282
0.55,-5.041101,-99.1692,-1.65619,-1.7917314
0.5666667,-5.412985,80.04371,-1.65619,-1.9259022
0.5833333,-5.412985,-95.62744,-1.836623,-1.8560836
0.6,-5.495626,91.37733,-1.836623,-1.9997225
0.6166667,-5.495626,-111.2112,-2.019811,-1.9139585
0.6333333,-5.991472,85.71052,-2.019811,-2.016715
0.65,-5.991472,0.0,-2.219526,-2.040013
0.6666667,0.0,0.0,-2.219526,-2.050951
0.0,0.0,0.0,-1.597839,-0.80491346
0.01666667,0.01918585,0.0,-1.59698,-0.8394817
0.03333333,-0.2678783,-5.40843,-1.597199,-0.8657086
0.05,-0.2659156,-15.69527,-1.605909,-0.8938941
0.06666667,-0.5973202,-1.286185,-1.606063,-0.9311168
0.08333333,-0.5974686,-20.31607,-1.62582,-0.95408785
0.1,-0.8959072,5.448255,-1.625979,-0.99859
0.1166667,-0.8817454,-19.20349,-1.655683,-1.0184708
0.1333333,-1.005744,13.14859,-1.65537,-1.0698018
0.15,-1.010509,-73.3779,-1.689208,-1.0527115
0.1666667,-2.636051,-75.17814,-1.689054,-1.0586219
0.1833333,-4.525858,12.65375,-1.777076,-1.1131955
0.2,-1.889234,41.42107,-1.839916,-1.2087146
0.2166667,-2.377181,24.02207,-1.840051,-1.2244686
0.2333333,-2.373126,40.82118,-1.919155,-1.2687345
0.25,-0.0,-5.420232,-1.919155,-1.315399
0.2666667,-2.531216,-43.59522,-1.919155,-1.2845684
0.2833333,-2.537135,-69.81843,-2.003529,-1.3031812
0.3,-3.304938,30.33141,-2.003726,-1.3838744
0.3166667,-3.299019,-44.41494,-2.113693,-1.3739417
0.3333333,-2.950865,62.52298,-2.113693,-1.4773768
0.35,-2.950865,-28.10347,-2.212056,-1.4579376
0.3666667,-2.295117,0.0,-2.212056,-1.5198328
0.3833333,0.0,0.0,-2.28856,-1.5925814
0.0,0.0,0.0,-0.1639369,-0.80491346
0.01666667,-0.296032,0.0,-0.1639691,-0.8341938
0.03333333,-0.3050632,-16.43585,-0.1738047,-0.85855234
0.05,-0.6328744,-0.2782769,-0.1741378,-0.8968711
0.06666667,-0.6196216,-20.77552,-0.1949005,-0.9191977
0.08333333,-0.9257587,5.57353,-0.1947919,-0.9639171
0.1,-0.9231973,-28.28299,-0.2257591,-0.97815037
0.1166667,-1.283262,9.53877,-0.2255651,-1.0287615
0.1333333,-1.292433,21.82629,-0.2685345,-1.070133
0.15,-0.003797225,-7.674478,-0.2686462,-1.1085215
0.1666667,-1.514818,-25.83771,-0.2686611,-1.1066598
0.1833333,-1.514361,-66.12764,-0.3191402,-1.1170467
0.2,-2.686348,5.869271,-0.3191398,-1.1742821
0.2166667,-2.68636,-33.31288,-0.4086851,-1.1853176
0.2333333,-2.314794,52.55692,-0.4086851,-1.2766651
0.25,-2.310847,-51.55194,-0.4858449,-1.2493052
0.2666667,-2.659022,33.44679,-0.4857134,-1.3280629
0.2833333,-2.668773,-73.08842,-0.574479,-1.2990358
0.3,-3.462186,32.14904,-0.5746725,-1.3823133
0.3166667,-3.456381,15.47714,-0.6898852,-1.4067808
0.3333333,-1.282579,27.66093,-0.6898852,-1.4847118
0.35,-3.290893,-139.9663,-0.7326378,-1.3859676
0.3666667,-5.727796,-124.2985,-0.7995816,-1.3886147
0.3833333,-7.771849,62.15432,-0.9235643,-1.4990222
0.4,-4.081405,39.38152,-1.058643,-1.5816884
0.4166667,-4.611557,60.87862,-1.059611,-1.6197758
0.4333333,-4.582519,-70.42032,-1.212362,-1.5767297
0.45,-4.374223,82.12827,-1.212362,-1.7048379
0.4666667,-4.374223,-99.98224,-1.358169,-1.631205
0.4833333,-5.10326,62.4889,-1.358169,-1.7494665
0.5,-5.10326,-76.77208,-1.528278,-1.7012169
0.5166667,-4.790816,92.84065,-1.528278,-1.841181
0.5333333,-4.790816,82.12827,-1.687972,-1.8690815
0.55,-0.0,-24.99556,-1.687972,-1.9202389
0.5666667,-5.519853,-94.62605,-1.687972,-1.8206378
0.5833333,-5.519853,-112.48,-1.871967,-1.8443077
0.6,-6.040594,85.69906,-1.871967,-1.9872166
0.6166667,-6.040594,-89.26986,-2.07332,-1.917814
0.6333333,-5.624001,110.9912,-2.07332,-2.0097847
0.65,-5.61535,0.0,-2.260787,-2.0413923
0.6666667,0.0,0.0,-2.260498,-2.050951
0.0,0.0,0.0,-0.9771566,-0.80491346
0.01666667,-0.3557186,0.0,-0.9769078,-0.83319247
0.03333333,-0.3518762,-15.91656,-0.9890139,-0.85807467
0.05,-0.6327053,1.291928,-0.988637,-0.897804
0.06666667,-0.6418557,-24.36768,-1.010104,-0.91669667
0.08333333,-1.020344,-39.97424,-1.010032,-0.9353486
0.1,-2.3201,-4.608954,-1.044116,-0.96874046
0.1166667,-1.29232,0.3577981,-1.087369,-1.023171
0.1333333,-1.658226,15.82312,-1.087193,-1.0604404
0.15,-1.665204,-37.33364,-1.142643,-1.0630807
0.1666667,-1.916221,24.17723,-1.1427,-1.129554
0.1833333,-1.916446,-81.10035,-1.206517,-1.1014318
0.2,-3.32535,8.700721,-1.206581,-1.1652397
0.2166667,-3.323425,-33.35352,-1.317362,-1.1746063
0.2333333,-2.636448,68.86487,-1.317362,-1.2809297
0.25,-2.63309,-65.64061,-1.405244,-1.2355535
0.2666667,-3.231063,34.88774,-1.405132,-1.3193201
0.2833333,-3.23442,55.33209,-1.512946,-1.365621
0.3,-0.0,68.55964,-1.512946,-1.4619629
0.3166667,-1.234764,34.8558,-1.512946,-1.4555298
0.3333333,0.3992453,-208.1823,-1.554105,-1.3732158
0.35,-5.872362,-114.3575,-1.499638,-1.3578318
0.3666667,-7.506371,-63.34601,-1.74985,-1.3948852
0.3833333,-3.966768,189.3596,-1.74985,-1.6382097
0.4,-3.966768,-4.789692,-1.882076,-1.5574452
0.4166667,-2.123083,97.5403,-1.882076,-1.6832395
0.4333333,-2.183384,-195.7869,-1.952845,-1.5427117
0.45,-6.802145,-41.7493,-1.954855,-1.5907246
0.4666667,-6.741844,-29.69517,-2.179583,-1.6331234
0.4833333,-4.297332,156.0637,-2.179583,-1.8184189
0.5,-4.338652,0.0,-2.322828,-1.7595224
0.5166667,0.0,0.0,-2.324205,-1.8665531
0.0,0.0,0.0,-1.506142,-0.80491346
0.01666667,-0.3061128,0.0,-1.516156,-0.8340247
0.03333333,-0.6505008,-0.7982719,-1.516346,-0.86202085
0.05,-0.6489407,-21.71486,-1.537839,-0.8839029
0.06666667,-0.9635258,5.868922,-1.537977,-0.9292121
0.08333333,-0.9553813,-15.22535,-1.569957,-0.9510993
0.1,-0.9259088,17.86396,-1.569823,-1.0054417
0.1166667,-0.9013026,-71.6173,-1.60082,-0.98709357
0.1333333,-2.53549,-12.56374,-1.599867,-1.0289077
0.15,-2.564095,42.97517,-1.685337,-1.0955746
0.1666667,-0.0,20.78541,-1.685337,-1.1596907
0.1833333,-1.957854,-33.62117,-1.685337,-1.128863
0.2,-1.959545,-51.54099,-1.750598,-1.1524657
0.2166667,-2.483051,24.61779,-1.750655,-1.2230453
0.2333333,-2.481361,-44.59949,-1.833367,-1.2163169
0.25,-2.543189,41.39247,-1.833367,-1.3004664
0.2666667,-2.545675,-65.49956,-1.91814,-1.27135
0.2833333,-3.183241,-46.21549,-1.918223,-1.3063244
0.3,-5.482762,-13.07003,-2.024248,-1.3216295
0.3166667,-3.125076,34.20838,-2.100981,-1.4234349
0.3333333,-3.745549,29.7453,-2.128417,-1.4446285
0.35,-3.30721,-20.27358,-2.225833,-1.4565979
0.3666667,-3.067987,0.0,-2.238657,-1.5068674
0.3833333,0.0,0.0,-2.328099,-1.5925814
0.0,0.0,0.0,-0.8464428,-0.80491346
0.01666667,-0.05022219,0.0,-0.8480964,-0.8383174
0.03333333,-0.3693142,-4.316146,-0.8481168,-0.8646542
0.05,-0.3601554,-16.74921,-0.8604069,-0.89168894
0.06666667,-0.6692079,0.7136716,-0.860122,-0.9310956
0.08333333,-0.6824912,-22.89684,-0.8827138,-0.9511326
0.1,-1.000523,6.221536,-0.8828717,-0.9972931
0.1166667,-0.9965552,-30.17704,-0.9160646,-1.0100443
0.1333333,-1.383177,10.48917,-0.9160902,-1.0618948
0.15,-1.381441,-38.50463,-0.9621705,-1.0671473
0.1666667,-1.814541,20.21798,-0.9621383,-1.1289144
0.1833333,-1.699988,33.05741,-1.022655,-1.1726882
0.2,0.1151479,-8.025334,-1.018805,-1.2130483
0.2166667,-1.992007,-37.95928,-1.018817,-1.1942134
0.2333333,-1.987629,-79.51098,-1.085205,-1.2039185
0.25,-3.313257,11.45932,-1.085071,-1.269816
0.2666667,-3.314033,-34.63445,-1.195647,-1.2767444
0.2833333,-2.663182,68.17907,-1.195539,-1.3828142
0.3,-2.660298,152.8859,-1.284419,-1.4672881
0.3166667,3.132254,-191.5561,-1.284216,-1.3946668
0.3333333,-6.687337,-222.0316,-1.180011,-1.2461292
0.35,-9.813476,-74.9717,-1.507127,-1.3150483
0.3666667,-3.967274,276.3206,-1.507127,-1.6554692
0.3833333,-3.737762,-76.44145,-1.639369,-1.484595
0.4,-4.098423,57.89316,-1.631719,-1.5923688
0.4166667,-4.327935,-77.56559,-1.775983,-1.5425215
0.4333333,-4.196785,76.44145,-1.775983,-1.6701993
0.45,-4.196785,-88.80698,-1.915876,-1.6065551
0.4666667,-4.688596,63.51385,-1.915876,-1.7227837
0.4833333,-4.688596,-83.74835,-2.072163,-1.6697941
0.5,-4.786958,78.83968,-2.072163,-1.7987052
0.5166667,-4.782585,-28.17845,-2.231728,-1.7696292
0.5333333,-3.213164,0.0,-2.231582,-1.8468962
0.55,0.0,0.0,-2.338834,-1.9350458
0.0,0.0,0.0,-0.7893644,-0.80491346
0.01666667,-0.4050712,0.0,-0.8030479,-0.83236456
0.03333333,-0.7378867,1.049825,-0.8028668,-0.86164963
0.05,-0.7488292,-24.18917,-0.8276442,-0.88076127
0.06666667,-1.074498,7.234611,-0.8278278,-0.9281593
0.08333333,-1.069561,-51.51182,-0.8634608,-0.92768824
0.1,-2.042716,1.652654,-0.8634798,-0.97710294
0.1166667,-2.042145,-29.18773,-0.9315513,-0.9930897
0.1333333,-1.872952,37.69355,-0.9315513,-1.0697938
0.15,-1.879226,-45.37221,-0.993983,-1.0547283
0.1666667,-2.262969,25.73723,-0.9941922,-1.1246613
0.1833333,-2.253768,-43.72843,-1.069415,-1.1179115
0.2,-2.40857,35.98226,-1.069318,-1.1967806
0.2166667,-2.411498,-55.89344,-1.149701,-1.1765522
0.2333333,-2.833047,31.8073,-1.149701,-1.2556791
0.25,-2.900309,42.319,-1.244136,-1.2950243
0.2666667,-0.2158502,-3.5999,-1.246378,-1.3471029
0.2833333,-3.045969,-45.06727,-1.251331,-1.3093072
0.3,-2.904708,-75.80862,-1.34791,-1.3277129
0.3166667,-3.812027,-103.9947,-1.348155,-1.3300415
0.3333333,-7.836574,0.3636426,-1.474978,-1.3585933
0.35,-3.915009,59.32558,-1.609374,-1.4935551
0.3666667,-4.031875,65.11102,-1.605478,-1.5292683
0.3833333,-4.14874,-81.13835,-1.74377,-1.4749181
0.4,-4.324039,68.11614,-1.74377,-1.59464
0.4166667,-4.324039,-90.15372,-1.887904,-1.5351298
0.4333333,-4.791503,66.11273,-1.887904,-1.6541039
0.45,-4.791503,-76.12981,-2.047621,-1.6040882
0.4666667,-4.616204,85.14518,-2.047621,-1.7368121
0.4833333,-4.616204,0.0,-2.201494,-1.7206198
0.5,0.0,0.0,-2.201494,-1.8323065
0.0,0.0,0.0,-1.280894,-0.80491346
0.01666667,-0.2595035,0.0,-1.289501,-0.8348065
0.03333333,-0.4548345,0.9223351,-1.289544,-0.86632264
0.05,-0.4587428,-23.63036,-1.304663,-0.8859588
0.06666667,-0.9198668,-0.1051136,-1.304835,-0.9264056
0.08333333,-0.9165572,-23.68495,-1.335325,-0.94673914
0.1,-1.154274,11.8471,-1.335387,-0.9980463
0.1166667,-1.146279,-71.33104,-1.373801,-0.98315346
0.1333333,-2.655503,-6.22192,-1.373597,-1.0306512
0.15,-2.661624,45.50864,-1.462317,-1.0954394
0.1666667,0.002643874,25.33244,-1.462317,-1.1624289
0.1833333,-1.921439,-108.7932,-1.462229,-1.0849433
0.2,-4.133854,-4.988177,-1.526365,-1.1435674
0.2166667,-2.209772,16.67825,-1.600024,-1.2229266
0.2333333,-2.54252,32.05565,-1.600024,-1.2607002
0.25,-2.546075,-57.58973,-1.684775,-1.2417825
0.2666667,-2.952738,32.50757,-1.684894,-1.3225791
0.2833333,-3.070751,-71.33844,-1.7832,-1.293329
0.3,-3.619636,43.232,-1.787252,-1.3862373
0.3166667,-3.498067,-15.91205,-1.903854,-1.387487
0.3333333,-2.334704,79.92307,-1.903854,-1.498021
0.35,-2.334329,-120.5017,-1.981678,-1.4135451
0.3666667,-4.681797,-0.2252333,-1.981665,-1.4796611
0.3833333,-4.682171,15.2979,-2.137738,-1.5230968
0.4,-1.894522,59.75654,-2.137738,-1.6304448
0.4166667,-3.886534,0.0,-2.200888,-1.5958749
0.4333333,0.0,0.0,-2.267289,-1.6953206
0.0,0.0,0.0,-0.3672187,-0.80491346
0.01666667,-0.3234425,0.0,-0.3670864,-0.833734
0.03333333,-0.3274192,-18.81915,-0.3780001,-0.8567655
0.05,-0.7086309,-0.999167,-0.3780003,-0.8951732
0.06666667,-0.7108711,-22.53383,-0.4016212,-0.91662514
0.08333333,-1.012678,7.284457,-0.401696,-0.9634725
0.1,-1.002501,-30.26425,-0.4353771,-0.97564626
0.1166667,-1.386204,10.78805,-0.4351127,-1.0277747
0.1333333,-1.388882,-56.67822,-0.4815839,-1.0220101
0.15,-2.339625,7.510973,-0.4814088,-1.0783318
0.1666667,-2.344877,-32.95079,-0.5595714,-1.0885214
0.1833333,-2.128251,44.15372,-0.5595714,-1.1720772
0.2,-2.121186,-47.55077,-0.6305131,-1.152118
0.2166667,-2.44749,31.05311,-0.6302776,-1.2274541
0.2333333,-2.44628,-59.9754,-0.7120961,-1.2077969
0.25,-2.965358,-40.03717,-0.7118203,-1.2451466
0.2666667,-5.104985,-19.99115,-0.8109413,-1.2553743
0.2833333,-3.127293,121.2411,-0.8819864,-1.4064615
0.3,-1.001081,22.73527,-0.9151844,-1.4180235
0.3166667,-1.968781,-51.08228,-0.9153558,-1.3923076
0.3333333,-3.470231,-124.8209,-0.9808105,-1.3576845
0.35,-5.380865,21.72425,-1.03103,-1.4466897
0.3666667,-4.020449,50.40635,-1.160173,-1.5207491
0.3833333,-2.04663,27.13765,-1.165045,-1.5743235
0.4,-4.106074,-147.6637,-1.228394,-1.4704719
0.4166667,-6.506071,13.95329,-1.301914,-1.560196
0.4333333,-4.74652,-15.68308,-1.445263,-1.606404
0.45,-5.036302,76.40122,-1.460132,-1.6903384
0.4666667,-4.590234,16.53162,-1.613139,-1.6966022
0.4833333,-2.259013,33.68403,-1.613139,-1.7801173
0.5,-4.737289,-93.18304,-1.68844,-1.6976349
0.5166667,-5.086483,73.01467,-1.771049,-1.8244764
0.5333333,-2.67266,-174.9408,-1.857989,-1.7523313
0.55,-8.917047,-61.22961,-1.860138,-1.7491845
0.5666667,-8.852594,-21.3971,-2.155224,-1.8081083
0.5833333,-5.114832,215.8347,-2.155224,-1.9855766
0.6,-5.114832,0.0,-2.325719,-1.9519801
0.6166667,0.0,0.0,-2.325719,-2.057612
0.0,0.0,0.0,-0.09943426,-0.80491346
0.01666667,-0.3984212,0.0,-0.1127847,-0.8324761
0.03333333,-0.7701849,-35.89675,-0.112715,-0.83922124
0.05,-1.832593,-5.013281,-0.1384575,-0.87393993
0.06666667,-1.060426,-0.02794186,-0.1738014,-0.92409325
0.08333333,-1.303304,13.9333,-0.173805,-0.9625356
0.1,-1.305581,22.22637,-0.2172448,-1.0016565
0.1166667,-0.004630669,-12.93069,-0.2173244,-1.036901
0.1333333,-1.682655,-29.02681,-0.2173992,-1.033462
0.15,-1.690329,-61.25845,-0.2734129,-1.0484864
0.1666667,-2.634113,12.83854,-0.2737435,-1.1107941
