t,y_real,y_pred
0.3833333,-1.403999,-1.5126745
0.4,-1.481706,-1.5458004
0.4166667,-1.481752,-1.5802355
0.4333333,-1.482111,-1.615622
0.45,-1.482204,-1.6515672
0.4666667,-1.795592,-1.6879251
0.4833333,-1.795592,-1.7250156
0.5,-1.795592,-1.7636404
0.5166667,-1.795592,-1.8047642
0.5333333,-1.795592,-1.8488529
0.55,-1.795592,-1.8950821
0.5666667,-2.017774,-1.9409482
0.5833333,-2.017748,-1.9827969
0.6,-2.01774,-2.0171027
0.6166667,-2.017774,-2.041637
0.6333333,-2.091437,-2.0558732
0.65,-2.091373,-2.060741
0.6666667,-2.091677,-2.0581748
0.6833333,-2.091831,-2.050661
0.7,-2.091971,-2.0407615
0.7166667,-2.092085,-2.030644
0.0,-0.6808668,-0.90192914
0.01666667,-0.7185516,-0.90699863
0.03333333,-0.7184286,-0.9126687
0.05,-0.7182933,-0.9191561
0.06666667,-0.7182532,-0.9267726
0.08333333,-0.7181757,-0.9359569
0.1,-0.7181131,-0.94730467
0.1166667,-0.818647,-0.96158814
0.1333333,-0.818647,-0.979738
0.15,-0.818647,-1.0027493
0.1666667,-0.818647,-1.0314661
0.1833333,-0.9564272,-1.0662383
0.2,-0.9564272,-1.1065472
0.2166667,-0.9564272,-1.150825
0.2333333,-0.9564272,-1.1967041
0.25,-0.9564272,-1.2416862
0.2666667,-0.9564272,-1.2838793
0.2833333,-1.026463,-1.3224114
0.3,-1.102474,-1.3573998
0.3166667,-1.102474,-1.3896406
0.3333333,-1.102474,-1.4202487
0.35,-1.102474,-1.4503653
0.3666667,-1.102474,-1.4809552
0.3833333,-1.298122,-1.5126745
0.4,-1.298122,-1.5458004
0.4166667,-1.298122,-1.5802355
0.4333333,-1.298122,-1.615622
0.45,-1.515815,-1.6515672
0.4666667,-1.515815,-1.6879251
0.4833333,-1.515815,-1.7250156
0.5,-1.515815,-1.7636404
0.5166667,-1.515815,-1.8047642
0.5333333,-1.515815,-1.8488529
0.55,-1.774842,-1.8950821
0.5666667,-1.774842,-1.9409482
0.5833333,-1.774842,-1.9827969
0.6,-1.774842,-2.0171027
0.6166667,-1.774842,-2.041637
0.6333333,-1.774842,-2.0558732
0.65,-2.061425,-2.060741
0.6666667,-2.061301,-2.0581748
0.6833333,-2.061321,-2.050661
0.7,-2.061328,-2.0407615
0.7166667,-2.143483,-2.030644
0.7333333,-2.143993,-2.0217643
0.75,-2.144397,-2.014823
0.7666667,-2.312185,-2.0099368
0.7833333,-2.312185,-2.0068817
0.8,-2.312232,-2.0052974
0.0,-0.9831614,-0.90192914
0.01666667,-0.9828583,-0.90699863
0.03333333,-0.9828935,-0.9126687
0.05,-0.9829263,-0.9191561
0.06666667,-1.013695,-0.9267726
0.08333333,-1.013687,-0.9359569
0.1,-1.013667,-0.94730467
0.1166667,-1.013662,-0.96158814
0.1333333,-1.013658,-0.979738
0.15,-1.072366,-1.0027493
0.1666667,-1.072413,-1.0314661
0.1833333,-1.072477,-1.0662383
0.2,-1.072507,-1.1065472
0.2166667,-1.072548,-1.150825
0.2333333,-1.228587,-1.1967041
0.25,-1.228587,-1.2416862
0.2666667,-1.228587,-1.2838793
0.2833333,-1.228587,-1.3224114
0.3,-1.228587,-1.3573998
0.3166667,-1.228587,-1.3896406
0.3333333,-1.310903,-1.4202487
0.35,-1.311016,-1.4503653
0.3666667,-1.311496,-1.4809552
0.3833333,-1.367976,-1.5126745
0.4,-1.56973,-1.5458004
0.4166667,-1.562367,-1.5802355
0.4333333,-1.562367,-1.615622
0.45,-1.562317,-1.6515672
0.4666667,-1.562298,-1.6879251
0.4833333,-1.562296,-1.7250156
0.5,-1.780796,-1.7636404
0.5166667,-1.780796,-1.8047642
0.5333333,-1.780796,-1.8488529
0.55,-1.780796,-1.8950821
0.5666667,-1.780796,-1.9409482
0.5833333,-1.780796,-1.9827969
0.6,-2.038493,-2.0171027
0.6166667,-2.038422,-2.041637
0.6333333,-2.038452,-2.0558732
0.65,-2.038455,-2.060741
0.6666667,-2.306008,-2.0581748
0.6833333,-2.306763,-2.050661
0.7,-2.306523,-2.0407615
0.7166667,-2.306406,-2.030644
0.7333333,-2.306338,-2.0217643
0.75,-2.306301,-2.014823
0.7666667,-2.320733,-2.0099368
0.7833333,-2.320733,-2.0068817
0.0,-0.614959,-0.90192914
0.01666667,-0.6150563,-0.90699863
0.03333333,-0.6573355,-0.9126687
0.05,-0.6571629,-0.9191561
0.06666667,-0.6570396,-0.9267726
0.08333333,-0.6569381,-0.9359569
0.1,-0.7634691,-0.94730467
0.1166667,-0.7633084,-0.96158814
0.1333333,-0.7632855,-0.979738
0.15,-0.7632124,-1.0027493
0.1666667,-0.7633537,-1.0314661
0.1833333,-0.7632345,-1.0662383
0.2,-0.8438251,-1.1065472
0.2166667,-0.8438158,-1.150825
0.2333333,-0.8438399,-1.1967041
0.25,-0.8785561,-1.2416862
0.2666667,-0.8788896,-1.2838793
0.2833333,-0.8790853,-1.3224114
0.3,-0.9607258,-1.3573998
0.3166667,-0.9606565,-1.3896406
0.3333333,-0.960668,-1.4202487
0.35,-0.9606857,-1.4503653
0.3666667,-1.273115,-1.4809552
0.3833333,-1.273115,-1.5126745
0.4,-1.273115,-1.5458004
0.4166667,-1.273115,-1.5802355
0.4333333,-1.273115,-1.615622
0.45,-1.273115,-1.6515672
0.4666667,-1.495298,-1.6879251
0.4833333,-1.495592,-1.7250156
0.5,-1.495529,-1.7636404
0.5166667,-1.4955,-1.8047642
0.5333333,-1.495488,-1.8488529
0.55,-1.495484,-1.8950821
0.5666667,-1.757404,-1.9409482
0.5833333,-1.757404,-1.9827969
0.6,-1.757404,-2.0171027
0.6166667,-1.757404,-2.041637
0.6333333,-2.04034,-2.0558732
0.65,-2.04034,-2.060741
0.6666667,-2.04034,-2.0581748
0.6833333,-2.04034,-2.050661
0.7,-2.04034,-2.0407615
0.7166667,-2.04034,-2.030644
0.7333333,-2.331955,-2.0217643
0.75,-2.332654,-2.014823
0.7666667,-2.332654,-2.0099368
0.7833333,-2.332654,-2.0068817
0.8,-2.33243,-2.0052974
0.8166667,-2.332442,-2.0048122
0.8333333,-2.331025,-2.0050998
0.85,-2.331284,-2.0058932
0.8666667,-2.3315,-2.0069814
0.0,-0.7714679,-0.90192914
0.01666667,-0.7903716,-0.90699863
0.03333333,-0.7904944,-0.9126687
0.05,-0.7906125,-0.9191561
0.06666667,-0.7907032,-0.9267726
0.08333333,-0.7907624,-0.9359569
0.1,-0.8440528,-0.94730467
0.1166667,-0.843936,-0.96158814
0.1333333,-0.8438356,-0.979738
0.15,-0.8437697,-1.0027493
0.1666667,-0.8437262,-1.0314661
0.1833333,-0.9676136,-1.0662383
0.2,-0.9676136,-1.1065472
0.2166667,-0.9674631,-1.150825
0.2333333,-0.9674932,-1.1967041
0.25,-0.9675125,-1.2416862
0.2666667,-0.967522,-1.2838793
0.2833333,-1.051775,-1.3224114
0.3,-1.051996,-1.3573998
0.3166667,-1.052038,-1.3896406
0.3333333,-1.09576,-1.4202487
0.35,-1.096208,-1.4503653
0.3666667,-1.285266,-1.4809552
0.3833333,-1.285266,-1.5126745
0.4,-1.285266,-1.5458004
0.4166667,-1.285266,-1.5802355
0.4333333,-1.285266,-1.615622
0.45,-1.366449,-1.6515672
0.4666667,-1.360615,-1.6879251
0.4833333,-1.360668,-1.7250156
0.5,-1.49009,-1.7636404
0.5166667,-1.49009,-1.8047642
0.5333333,-1.724424,-1.8488529
0.55,-1.724424,-1.8950821
0.5666667,-1.724424,-1.9409482
0.5833333,-1.724424,-1.9827969
0.6,-1.724424,-2.0171027
0.6166667,-1.724424,-2.041637
0.6333333,-1.99868,-2.0558732
0.65,-1.99868,-2.060741
0.6666667,-1.99887,-2.0581748
0.6833333,-1.998811,-2.050661
0.7,-2.286824,-2.0407615
0.7166667,-2.286786,-2.030644
0.7333333,-2.286779,-2.0217643
0.75,-2.286778,-2.014823
0.7666667,-2.286778,-2.0099368
0.7833333,-2.286778,-2.0068817
0.0,-0.03895913,-0.90192914
0.01666667,-0.05340118,-0.90699863
0.03333333,-0.05355129,-0.9126687
0.05,-0.05363945,-0.9191561
0.06666667,-0.05371718,-0.9267726
0.08333333,-0.05377163,-0.9359569
0.1,-0.05381131,-0.94730467
0.1166667,-0.05383448,-0.96158814
0.1333333,-0.1087153,-0.979738
0.15,-0.1086892,-1.0027493
0.1666667,-0.1087229,-1.0314661
0.1833333,-0.1087352,-1.0662383
0.2,-0.1087507,-1.1065472
0.2166667,-0.1087699,-1.150825
0.2333333,-0.2541987,-1.1967041
0.25,-0.2541987,-1.2416862
0.2666667,-0.2541987,-1.2838793
0.2833333,-0.2541987,-1.3224114
0.3,-0.2541987,-1.3573998
0.3166667,-0.2541987,-1.3896406
0.3333333,-0.4295148,-1.4202487
0.35,-0.4295148,-1.4503653
0.3666667,-0.4295148,-1.4809552
0.3833333,-0.4295148,-1.5126745
0.4,-0.4295148,-1.5458004
0.4166667,-0.4295148,-1.5802355
0.4333333,-0.6412827,-1.615622
0.45,-0.6412827,-1.6515672
0.4666667,-0.6412827,-1.6879251
0.4833333,-0.6412827,-1.7250156
0.5,-0.6412827,-1.7636404
0.5166667,-0.8947099,-1.8047642
0.5333333,-0.8948927,-1.8488529
0.55,-0.894856,-1.8950821
0.5666667,-0.8948323,-1.9409482
0.5833333,-0.8948168,-1.9827969
0.6,-0.8946209,-2.0171027
0.6166667,-1.181117,-2.041637
0.6333333,-1.181117,-2.0558732
0.65,-1.181117,-2.060741
0.6666667,-1.181117,-2.0581748
0.6833333,-1.181117,-2.050661
0.7,-1.181117,-2.0407615
0.7166667,-1.181117,-2.030644
0.7333333,-1.514391,-2.0217643
0.75,-1.514346,-2.014823
0.7666667,-1.514418,-2.0099368
0.7833333,-1.514405,-2.0068817
0.8,-1.514383,-2.0052974
0.8166667,-1.514386,-2.0048122
0.8333333,-1.882382,-2.0050998
0.85,-1.882382,-2.0058932
0.8666667,-1.882382,-2.0069814
0.8833333,-1.882382,-2.0081892
0.9,-1.882382,-2.0093613
0.9166667,-1.882382,-2.0103378
0.9333333,-2.28856,-2.0109282
0.95,-2.28896,-2.0108805
0.9666667,-2.288374,-2.0098405
0.9833333,-2.288438,-2.0073063
1.0,-2.288563,-2.0025804
1.016667,-2.28905,-1.9947481
0.0,-0.618053,-0.90192914
0.01666667,-0.6182023,-0.90699863
0.03333333,-0.6498474,-0.9126687
0.05,-0.6499888,-0.9191561
0.06666667,-0.6501269,-0.9267726
0.08333333,-0.650236,-0.9359569
0.1,-0.6503106,-0.94730467
0.1166667,-0.6503926,-0.96158814
0.1333333,-0.7572812,-0.979738
0.15,-0.7572812,-1.0027493
0.1666667,-0.7572812,-1.0314661
0.1833333,-0.7572812,-1.0662383
0.2,-0.7572812,-1.1065472
0.2166667,-0.7572812,-1.150825
0.2333333,-0.8293645,-1.1967041
0.25,-0.8293771,-1.2416862
0.2666667,-0.8294253,-1.2838793
0.2833333,-0.8294595,-1.3224114
0.3,-0.8295139,-1.3573998
0.3166667,-1.094523,-1.3896406
0.3333333,-1.094523,-1.4202487
0.35,-1.094523,-1.4503653
0.3666667,-1.094523,-1.4809552
0.3833333,-1.094523,-1.5126745
0.4,-1.094523,-1.5458004
0.4166667,-1.175631,-1.5802355
0.4333333,-1.175866,-1.615622
0.45,-1.175689,-1.6515672
0.4666667,-1.175676,-1.6879251
0.4833333,-1.175682,-1.7250156
0.5,-1.175695,-1.7636404
0.5166667,-1.60812,-1.8047642
0.5333333,-1.60812,-1.8488529
0.55,-1.60812,-1.8950821
0.5666667,-1.60812,-1.9409482
0.5833333,-1.60812,-1.9827969
0.6,-1.60812,-2.0171027
0.6166667,-1.60812,-2.041637
0.6333333,-1.917516,-2.0558732
0.65,-1.917392,-2.060741
0.6666667,-1.917406,-2.0581748
0.6833333,-1.917421,-2.050661
0.7,-1.917431,-2.0407615
0.7166667,-1.917437,-2.030644
0.7333333,-2.267134,-2.0217643
0.75,-2.267042,-2.014823
0.7666667,-2.267241,-2.0099368
0.7833333,-2.267307,-2.0068817
0.8,-2.266923,-2.0052974
0.8166667,-2.266923,-2.0048122
0.8333333,-2.322825,-2.0050998
0.85,-2.322825,-2.0058932
0.8666667,-2.322825,-2.0069814
0.8833333,-2.322825,-2.0081892
0.0,-0.7607793,-0.90192914
0.01666667,-0.8010505,-0.90699863
0.03333333,-0.8009405,-0.9126687
0.05,-0.8008546,-0.9191561
0.06666667,-0.8007859,-0.9267726
0.08333333,-0.8007307,-0.9359569
0.1,-0.8007225,-0.94730467
0.1166667,-0.8006935,-0.96158814
0.1333333,-0.9450482,-0.979738
0.15,-0.9450482,-1.0027493
0.1666667,-0.9450482,-1.0314661
0.1833333,-0.9450482,-1.0662383
0.2,-0.944995,-1.1065472
0.2166667,-0.944992,-1.150825
0.2333333,-1.10127,-1.1967041
0.25,-1.10127,-1.2416862
0.2666667,-1.10127,-1.2838793
0.2833333,-1.10127,-1.3224114
0.3,-1.10127,-1.3573998
0.3166667,-1.290473,-1.3896406
0.3333333,-1.290473,-1.4202487
0.35,-1.290473,-1.4503653
0.3666667,-1.290473,-1.4809552
0.3833333,-1.290473,-1.5126745
0.4,-1.290473,-1.5458004
0.4166667,-1.530014,-1.5802355
0.4333333,-1.530014,-1.615622
0.45,-1.530014,-1.6515672
0.4666667,-1.530014,-1.6879251
0.4833333,-1.530014,-1.7250156
0.5,-1.530014,-1.7636404
0.5166667,-1.816421,-1.8047642
0.5333333,-1.816421,-1.8488529
0.55,-1.816421,-1.8950821
0.5666667,-1.816421,-1.9409482
0.5833333,-1.816421,-1.9827969
0.6,-1.816421,-2.0171027
0.6166667,-2.125394,-2.041637
0.6333333,-2.125394,-2.0558732
0.65,-2.125394,-2.060741
0.6666667,-2.125394,-2.0581748
0.6833333,-2.125394,-2.050661
0.7,-2.125394,-2.0407615
0.7166667,-2.125394,-2.030644
0.7333333,-2.312861,-2.0217643
0.75,-2.312861,-2.014823
0.7666667,-2.312861,-2.0099368
0.7833333,-2.312861,-2.0068817
0.8,-2.312861,-2.0052974
0.8166667,-2.312861,-2.0048122
0.0,-0.3375172,-0.90192914
0.01666667,-0.3374827,-0.90699863
0.03333333,-0.337462,-0.9126687
0.05,-0.3374531,-0.9191561
0.06666667,-0.3374437,-0.9267726
0.08333333,-0.3747277,-0.9359569
0.1,-0.3746288,-0.94730467
0.1166667,-0.3746287,-0.96158814
0.1333333,-0.3746286,-0.979738
0.15,-0.3746316,-1.0027493
0.1666667,-0.3746398,-1.0314661
0.1833333,-0.4902678,-1.0662383
0.2,-0.4902678,-1.1065472
0.2166667,-0.4902678,-1.150825
0.2333333,-0.4902678,-1.1967041
0.25,-0.4902678,-1.2416862
0.2666667,-0.4902678,-1.2838793
0.2833333,-0.5708008,-1.3224114
0.3,-0.5620127,-1.3573998
0.3166667,-0.5560339,-1.3896406
0.3333333,-0.5889,-1.4202487
0.35,-0.5888943,-1.4503653
0.3666667,-0.5888038,-1.4809552
0.3833333,-0.8270136,-1.5126745
0.4,-0.8270136,-1.5458004
0.4166667,-0.8270136,-1.5802355
0.4333333,-0.8270136,-1.615622
0.45,-0.8270136,-1.6515672
0.4666667,-0.8270136,-1.6879251
0.4833333,-0.8270136,-1.7250156
0.5,-0.9099678,-1.7636404
0.5166667,-0.9099377,-1.8047642
0.5333333,-0.9098507,-1.8488529
0.55,-0.9098381,-1.8950821
0.5666667,-0.9099438,-1.9409482
0.5833333,-0.9100093,-1.9827969
0.6,-1.351226,-2.0171027
0.6166667,-1.351226,-2.041637
0.6333333,-1.351226,-2.0558732
0.65,-1.351226,-2.060741
0.6666667,-1.351226,-2.0581748
0.6833333,-1.670614,-2.050661
0.7,-1.670532,-2.0407615
0.7166667,-1.670538,-2.030644
0.7333333,-1.670539,-2.0217643
0.75,-1.670539,-2.014823
0.7666667,-1.670539,-2.0099368
0.7833333,-2.014303,-2.0068817
0.8,-2.014303,-2.0052974
0.8166667,-2.014303,-2.0048122
0.8333333,-2.014303,-2.0050998
0.85,-2.014303,-2.0058932
0.8666667,-2.014303,-2.0069814
0.8833333,-2.316332,-2.0081892
0.9,-2.092823,-2.0093613
0.9166667,-2.092842,-2.0103378
0.9333333,-2.092917,-2.0109282
0.95,-2.093002,-2.0108805
0.9666667,-2.093031,-2.0098405
0.0,-0.1266245,-0.90192914
0.01666667,-0.1266378,-0.90699863
0.03333333,-0.1264299,-0.9126687
0.05,-0.1264149,-0.9191561
0.06666667,-0.1581482,-0.9267726
0.08333333,-0.1581482,-0.9359569
0.1,-0.1581482,-0.94730467
0.1166667,-0.1581482,-0.96158814
0.1333333,-0.1581482,-0.979738
0.15,-0.1581482,-1.0027493
0.1666667,-0.2472942,-1.0314661
0.1833333,-0.2472942,-1.0662383
0.2,-0.2472942,-1.1065472
0.2166667,-0.2472942,-1.150825
0.2333333,-0.2472942,-1.1967041
0.25,-0.2472942,-1.2416862
0.2666667,-0.4186815,-1.2838793
0.2833333,-0.4186815,-1.3224114
0.3,-0.4186815,-1.3573998
0.3166667,-0.4186815,-1.3896406
0.3333333,-0.4186815,-1.4202487
0.35,-0.4186815,-1.4503653
0.3666667,-0.4186815,-1.4809552
0.3833333,-0.4805955,-1.5126745
0.4,-0.4876477,-1.5458004
0.4166667,-0.4947428,-1.5802355
0.4333333,-0.5958934,-1.615622
0.45,-0.6001385,-1.6515672
0.4666667,-0.6152556,-1.6879251
0.4833333,-0.8359058,-1.7250156
0.5,-0.8359058,-1.7636404
0.5166667,-0.8359058,-1.8047642
0.5333333,-0.8359058,-1.8488529
0.55,-0.8359058,-1.8950821
0.5666667,-0.8359058,-1.9409482
0.5833333,-0.9293988,-1.9827969
0.6,-0.9295292,-2.0171027
0.6166667,-0.9303883,-2.041637
0.6333333,-0.9306136,-2.0558732
0.65,-0.930448,-2.060741
0.6666667,-1.429837,-2.0581748
0.6833333,-1.429723,-2.050661
0.7,-1.429728,-2.0407615
0.7166667,-1.429728,-2.030644
0.7333333,-1.429729,-2.0217643
0.75,-1.429729,-2.014823
0.7666667,-1.785705,-2.0099368
0.7833333,-1.785705,-2.0068817
0.8,-1.785718,-2.0052974
0.8166667,-1.785705,-2.0048122
0.8333333,-1.785693,-2.0050998
0.85,-1.785688,-2.0058932
0.8666667,-2.175932,-2.0069814
0.8833333,-2.175883,-2.0081892
0.9,-2.175943,-2.0093613
0.9166667,-2.17593,-2.0103378
0.9333333,-2.175921,-2.0109282
0.95,-2.175914,-2.0108805
0.9666667,-2.175913,-2.0098405
0.9833333,-2.308462,-2.0073063
1.0,-2.308462,-2.0025804
1.016667,-2.308373,-1.9947481
1.033333,-2.308457,-1.9827249
1.05,-2.308449,-1.9654353
0.0,-1.153345,-0.90192914
0.01666667,-1.153455,-0.90699863
0.03333333,-1.153416,-0.9126687
0.05,-1.172648,-0.9191561
0.06666667,-1.172722,-0.9267726
0.08333333,-1.172749,-0.9359569
0.1,-1.172775,-0.94730467
0.1166667,-1.172705,-0.96158814
0.1333333,-1.172743,-0.979738
0.15,-1.266567,-1.0027493
0.1666667,-1.266567,-1.0314661
0.1833333,-1.266567,-1.0662383
0.2,-1.266567,-1.1065472
0.2166667,-1.266567,-1.150825
0.2333333,-1.266567,-1.1967041
0.25,-1.343468,-1.2416862
0.2666667,-1.344242,-1.2838793
0.2833333,-1.3447,-1.3224114
0.3,-1.377629,-1.3573998
0.3166667,-1.378078,-1.3896406
0.3333333,-1.37836,-1.4202487
0.35,-1.378537,-1.4503653
0.3666667,-1.452109,-1.4809552
0.3833333,-1.452217,-1.5126745
0.4,-1.452248,-1.5458004
0.4166667,-1.452398,-1.5802355
0.4333333,-1.452569,-1.615622
0.45,-1.452745,-1.6515672
0.4666667,-1.765195,-1.6879251
0.4833333,-1.765195,-1.7250156
0.5,-1.765195,-1.7636404
0.5166667,-1.765195,-1.8047642
0.5333333,-1.765195,-1.8488529
0.55,-1.842197,-1.8950821
0.5666667,-1.843124,-1.9409482
0.5833333,-1.841713,-1.9827969
0.6,-1.905073,-2.0171027
0.6166667,-1.905397,-2.041637
0.6333333,-1.905544,-2.0558732
0.65,-2.316413,-2.060741
0.6666667,-2.316309,-2.0581748
0.6833333,-2.316304,-2.050661
0.7,-2.316302,-2.0407615
0.7166667,-2.316302,-2.030644
0.7333333,-2.316302,-2.0217643
0.0,-1.486619,-0.90192914
0.01666667,-1.486585,-0.90699863
0.03333333,-1.486578,-0.9126687
0.05,-1.486578,-0.9191561
0.06666667,-1.498791,-0.9267726
0.08333333,-1.498956,-0.9359569
0.1,-1.499058,-0.94730467
0.1166667,-1.499137,-0.96158814
0.1333333,-1.499197,-0.979738
0.15,-1.499244,-1.0027493
0.1666667,-1.544753,-1.0314661
0.1833333,-1.544809,-1.0662383
0.2,-1.545027,-1.1065472
0.2166667,-1.545097,-1.150825
0.2333333,-1.545154,-1.1967041
0.25,-1.545182,-1.2416862
0.2666667,-1.700919,-1.2838793
0.2833333,-1.700919,-1.3224114
0.3,-1.700919,-1.3573998
0.3166667,-1.700919,-1.3896406
0.3333333,-1.700919,-1.4202487
0.35,-1.850897,-1.4503653
0.3666667,-1.850888,-1.4809552
0.3833333,-1.850884,-1.5126745
0.4,-1.850864,-1.5458004
0.4166667,-1.850897,-1.5802355
0.4333333,-1.850897,-1.615622
0.45,-1.850897,-1.6515672
0.4666667,-1.850897,-1.6879251
0.4833333,-2.061255,-1.7250156
0.5,-2.061255,-1.7636404
0.5166667,-2.061255,-1.8047642
0.5333333,-2.061255,-1.8488529
0.55,-2.061255,-1.8950821
0.5666667,-2.285248,-1.9409482
0.5833333,-2.28533,-1.9827969
0.6,-2.285235,-2.0171027
0.6166667,-2.285349,-2.041637
0.6333333,-2.285321,-2.0558732
0.65,-2.285317,-2.060741
0.0,-0.01379688,-0.90192914
0.01666667,-0.01381434,-0.90699863
0.03333333,-0.01379277,-0.9126687
0.05,-0.0137758,-0.9191561
0.06666667,-0.01377405,-0.9267726
0.08333333,-0.1118996,-0.9359569
0.1,-0.1119552,-0.94730467
0.1166667,-0.1119733,-0.96158814
0.1333333,-0.1119859,-0.979738
0.15,-0.1120068,-1.0027493
0.1666667,-0.1120246,-1.0314661
0.1833333,-0.1969667,-1.0662383
0.2,-0.197231,-1.1065472
0.2166667,-0.1979247,-1.150825
0.2333333,-0.2075708,-1.1967041
0.25,-0.2079222,-1.2416862
0.2666667,-0.2081521,-1.2838793
0.2833333,-0.2082812,-1.3224114
0.3,-0.4788247,-1.3573998
0.3166667,-0.4788247,-1.3896406
0.3333333,-0.4788247,-1.4202487
0.35,-0.4788247,-1.4503653
0.3666667,-0.4788247,-1.4809552
0.3833333,-0.4788247,-1.5126745
0.4,-0.507829,-1.5458004
0.4166667,-0.5566219,-1.5802355
0.4333333,-0.6467265,-1.615622
0.45,-0.688664,-1.6515672
0.4666667,-0.6480169,-1.6879251
0.4833333,-0.6178329,-1.7250156
0.5,-1.020268,-1.7636404
0.5166667,-1.020268,-1.8047642
0.5333333,-1.020268,-1.8488529
0.55,-1.020268,-1.8950821
0.5666667,-1.020268,-1.9409482
0.5833333,-1.020268,-1.9827969
0.6,-1.107281,-2.0171027
0.6166667,-1.10719,-2.041637
0.6333333,-1.107253,-2.0558732
0.65,-1.171045,-2.060741
0.6666667,-1.171168,-2.0581748
0.6833333,-1.725691,-2.050661
0.7,-1.725691,-2.0407615
0.7166667,-1.725817,-2.030644
0.7333333,-1.725776,-2.0217643
0.75,-1.725754,-2.014823
0.7666667,-1.725749,-2.0099368
0.7833333,-2.11553,-2.0068817
0.8,-2.11553,-2.0052974
0.8166667,-2.11526,-2.0048122
0.8333333,-2.115303,-2.0050998
0.85,-2.115334,-2.0058932
0.8666667,-2.115334,-2.0069814
0.8833333,-2.115334,-2.0081892
0.9,-2.200111,-2.0093613
0.9166667,-2.200931,-2.0103378
0.9333333,-2.20092,-2.0109282
0.95,-2.200974,-2.0108805
0.9666667,-2.201038,-2.0098405
0.9833333,-2.201065,-2.0073063
0.0,-0.3391718,-0.90192914
0.01666667,-0.3386192,-0.90699863
0.03333333,-0.3713439,-0.9126687
0.05,-0.3714824,-0.9191561
0.06666667,-0.3715337,-0.9267726
0.08333333,-0.371568,-0.9359569
0.1,-0.371606,-0.94730467
0.1166667,-0.3716264,-0.96158814
0.1333333,-0.4907301,-0.979738
0.15,-0.4907301,-1.0027493
0.1666667,-0.4907301,-1.0314661
0.1833333,-0.4907301,-1.0662383
0.2,-0.4907301,-1.1065472
0.2166667,-0.4907301,-1.150825
0.2333333,-0.6202435,-1.1967041
0.25,-0.6202435,-1.2416862
0.2666667,-0.6202435,-1.2838793
0.2833333,-0.6202435,-1.3224114
0.3,-0.6202435,-1.3573998
0.3166667,-0.697277,-1.3896406
0.3333333,-0.6968262,-1.4202487
0.35,-0.6967135,-1.4503653
0.3666667,-0.6967073,-1.4809552
0.3833333,-0.6967085,-1.5126745
0.4,-0.6969505,-1.5458004
0.4166667,-1.039095,-1.5802355
0.4333333,-1.039095,-1.615622
0.45,-1.039095,-1.6515672
0.4666667,-1.039095,-1.6879251
0.4833333,-1.039095,-1.7250156
0.5,-1.039095,-1.7636404
0.5166667,-1.118715,-1.8047642
0.5333333,-1.118109,-1.8488529
0.55,-1.118067,-1.8950821
0.5666667,-1.117995,-1.9409482
0.5833333,-1.117903,-1.9827969
0.6,-1.117861,-2.0171027
0.6166667,-1.117861,-2.041637
0.6333333,-1.634306,-2.0558732
0.65,-1.634306,-2.060741
0.6666667,-1.634306,-2.0581748
0.6833333,-1.634306,-2.050661
0.7,-1.634306,-2.0407615
0.7166667,-1.634306,-2.030644
0.7333333,-1.984268,-2.0217643
0.75,-1.984268,-2.014823
0.7666667,-1.984371,-2.0099368
0.7833333,-1.984333,-2.0068817
0.8,-1.984427,-2.0052974
0.8166667,-1.984394,-2.0048122
0.8333333,-2.31494,-2.0050998
0.85,-2.31494,-2.0058932
0.8666667,-2.31494,-2.0069814
0.8833333,-2.31494,-2.0081892
0.9,-2.31494,-2.0093613
0.0,-1.136629,-0.90192914
0.01666667,-1.136481,-0.90699863
0.03333333,-1.163153,-0.9126687
0.05,-1.163078,-0.9191561
0.06666667,-1.163007,-0.9267726
0.08333333,-1.162936,-0.9359569
0.1,-1.162893,-0.94730467
0.1166667,-1.162864,-0.96158814
0.1333333,-1.269965,-0.979738
0.15,-1.269965,-1.0027493
0.1666667,-1.269965,-1.0314661
0.1833333,-1.269965,-1.0662383
0.2,-1.269965,-1.1065472
0.2166667,-1.269965,-1.150825
0.2333333,-1.345978,-1.1967041
0.25,-1.320054,-1.2416862
0.2666667,-1.327375,-1.2838793
0.2833333,-1.386285,-1.3224114
0.3,-1.407672,-1.3573998
0.3166667,-1.490633,-1.3896406
0.3333333,-1.490373,-1.4202487
0.35,-1.490156,-1.4503653
0.3666667,-1.501605,-1.4809552
0.3833333,-1.501659,-1.5126745
0.4,-1.501971,-1.5458004
0.4166667,-1.508643,-1.5802355
0.4333333,-1.508641,-1.615622
0.45,-1.80112,-1.6515672
0.4666667,-1.801069,-1.6879251
0.4833333,-1.801078,-1.7250156
0.5,-1.801083,-1.7636404
0.5166667,-1.801084,-1.8047642
0.5333333,-2.050305,-1.8488529
0.55,-2.050305,-1.8950821
0.5666667,-2.050305,-1.9409482
0.5833333,-2.050305,-1.9827969
0.6,-2.050305,-2.0171027
0.6166667,-2.050305,-2.041637
0.6333333,-2.312604,-2.0558732
0.65,-2.312604,-2.060741
0.6666667,-2.312604,-2.0581748
0.6833333,-2.312604,-2.050661
0.7,-2.312604,-2.0407615
0.7166667,-2.312604,-2.030644
0.0,-0.8749757,-0.90192914
0.01666667,-0.8747833,-0.90699863
0.03333333,-0.8747856,-0.9126687
0.05,-0.8748622,-0.9191561
